date,time,host1_longitude,host1_latitude,host1_data_transferred,host2_longitude,host2_latitude,host2_data_transferred
10-03-2014,00:01:06,-22.880789,-43.358433,0.0,-22.951017,-43.348236,0.0
10-03-2014,00:01:10,-22.880789,-43.358433,0.0,-22.951017,-43.348236,0.0
10-03-2014,00:02:06,-22.880789,-43.358433,0.0,-22.951017,-43.348236,0.0
10-03-2014,00:02:10,-22.880789,-43.358433,0.0,-22.951017,-43.348236,0.0
10-03-2014,00:03:06,-22.880789,-43.358433,0.0,-22.951017,-43.348236,0.0
10-03-2014,00:03:10,-22.880789,-43.358433,0.0,-22.951017,-43.348236,0.0
10-03-2014,00:04:06,-22.880789,-43.358433,0.0,-22.951017,-43.348236,0.0
10-03-2014,00:04:10,-22.880789,-43.358433,0.0,-22.951017,-43.348236,0.0
10-03-2014,00:05:06,-22.880789,-43.358433,0.0,-22.951017,-43.348236,0.0
10-03-2014,00:05:10,-22.880789,-43.358433,0.0,-22.951017,-43.348236,0.0
10-03-2014,00:06:06,-22.880789,-43.358433,0.0,-22.951847,-43.347847,0.0
10-03-2014,00:06:10,-22.880789,-43.358433,0.0,-22.951847,-43.347847,0.0
10-03-2014,00:06:30,-22.880789,-43.358433,0.0,-22.951847,-43.347847,0.0
10-03-2014,00:07:06,-22.880789,-43.358433,0.0,-22.952141,-43.348007,0.0
10-03-2014,00:08:00,-22.880789,-43.358433,0.0,-22.952141,-43.348007,0.0
10-03-2014,00:08:06,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:09:00,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:09:06,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:10:00,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:10:06,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:11:00,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:11:05,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:12:00,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:12:05,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:13:00,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:13:05,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:14:00,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:14:05,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:15:00,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:15:05,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:16:00,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:16:05,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:17:00,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:17:05,-22.880789,-43.358433,0.0,-22.951275,-43.348396,0.0
10-03-2014,00:18:00,-22.880789,-43.358433,27.0,-22.951275,-43.348396,80.0
10-03-2014,00:18:05,-22.880789,-43.358433,27.0,-22.951275,-43.348396,80.0
10-03-2014,00:19:00,-22.880789,-43.358433,27.0,-22.951275,-43.348396,80.0
10-03-2014,00:19:05,-22.880789,-43.358433,27.0,-22.951275,-43.348396,80.0
10-03-2014,00:20:00,-22.880789,-43.358433,27.0,-22.951275,-43.348396,80.0
10-03-2014,00:20:05,-22.880789,-43.358433,27.0,-22.951275,-43.348396,80.0
10-03-2014,00:21:00,-22.880789,-43.358433,27.0,-22.951275,-43.348396,80.0
10-03-2014,00:21:05,-22.880789,-43.358433,230.0,-22.951275,-43.348396,248.0
10-03-2014,00:22:00,-22.880789,-43.358433,230.0,-22.951275,-43.348396,248.0
10-03-2014,00:22:05,-22.880789,-43.358433,230.0,-22.951275,-43.348396,248.0
10-03-2014,00:23:00,-22.880789,-43.358433,230.0,-22.951275,-43.348396,248.0
10-03-2014,00:23:05,-22.880789,-43.358433,230.0,-22.951275,-43.348396,248.0
10-03-2014,00:23:35,-22.880789,-43.358433,230.0,-22.951275,-43.348396,248.0
10-03-2014,00:24:00,-22.880789,-43.358433,230.0,-22.951275,-43.348396,248.0
10-03-2014,00:24:35,-22.880789,-43.358433,230.0,-22.951275,-43.348396,248.0
10-03-2014,00:25:00,-22.880789,-43.358433,206.666666667,-22.951275,-43.348396,221.666666667
10-03-2014,00:26:00,-22.880789,-43.358433,206.666666667,-22.951254,-43.34832,221.666666667
10-03-2014,00:26:05,-22.880789,-43.358433,206.666666667,-22.951254,-43.34832,221.666666667
10-03-2014,00:27:05,-22.880789,-43.358433,206.666666667,-22.951254,-43.34832,221.666666667
10-03-2014,00:27:00,-22.880789,-43.358433,206.666666667,-22.951254,-43.34832,221.666666667
10-03-2014,00:28:00,-22.880789,-43.358433,206.666666667,-22.951254,-43.34832,221.666666667
10-03-2014,00:28:05,-22.880789,-43.358433,218.285714286,-22.951254,-43.34832,221.666666667
10-03-2014,00:29:00,-22.880789,-43.358433,218.285714286,-22.951254,-43.34832,221.666666667
10-03-2014,00:29:05,-22.880789,-43.358433,218.285714286,-22.951254,-43.34832,232.571428571
10-03-2014,00:30:00,-22.880789,-43.358433,23028.125,-22.951254,-43.34832,232.571428571
10-03-2014,00:30:05,-22.880789,-43.358433,23028.125,-22.951254,-43.34832,208.75
10-03-2014,00:30:59,-22.880789,-43.358433,30472.7777778,-22.951254,-43.34832,208.75
10-03-2014,00:31:05,-22.880789,-43.358433,30472.7777778,-22.951254,-43.34832,208.75
10-03-2014,00:31:59,-22.880789,-43.358433,30472.7777778,-22.951254,-43.34832,185.555555556
10-03-2014,00:32:05,-22.880789,-43.358433,30472.7777778,-22.951254,-43.34832,185.555555556
10-03-2014,00:32:59,-22.880789,-43.358433,30472.7777778,-22.951254,-43.34832,185.555555556
10-03-2014,00:33:05,-22.880789,-43.358433,30472.7777778,-22.951254,-43.34832,185.555555556
10-03-2014,00:33:59,-22.880789,-43.358433,30472.7777778,-22.951254,-43.34832,185.555555556
10-03-2014,00:34:59,-22.880789,-43.358433,30472.7777778,-22.951254,-43.34832,185.555555556
10-03-2014,00:34:05,-22.880789,-43.358433,30472.7777778,-22.951254,-43.34832,185.555555556
10-03-2014,00:35:05,-22.880789,-43.358433,41362.5,-22.951254,-43.34832,185.555555556
10-03-2014,00:35:59,-22.880789,-43.358433,41362.5,-22.951254,-43.34832,185.555555556
10-03-2014,00:36:05,-22.880789,-43.358433,41362.5,-22.951254,-43.34832,185.555555556
10-03-2014,00:36:29,-22.880789,-43.358433,41362.5,-22.951254,-43.34832,182.8
10-03-2014,00:37:05,-22.880789,-43.358433,41362.5,-22.951254,-43.34832,182.8
10-03-2014,00:37:59,-22.880789,-43.358433,41362.5,-22.951254,-43.34832,182.8
10-03-2014,00:38:05,-22.880789,-43.358433,53117.7,-22.951254,-43.34832,182.8
10-03-2014,00:38:59,-22.880789,-43.358433,53117.7,-22.951254,-43.34832,182.8
10-03-2014,00:39:05,-22.880789,-43.358433,53117.7,-22.951254,-43.34832,182.8
10-03-2014,00:39:59,-22.880789,-43.358433,53117.7,-22.951254,-43.34832,182.8
10-03-2014,00:40:05,-22.880789,-43.358433,53117.7,-22.951254,-43.34832,182.8
10-03-2014,00:41:04,-22.880789,-43.358433,53117.7,-22.951254,-43.34832,182.8
10-03-2014,00:41:09,-22.880789,-43.358433,53117.7,-22.951254,-43.34832,182.8
10-03-2014,00:41:59,-22.880789,-43.358433,53117.7,-22.951254,-43.34832,182.8
10-03-2014,00:42:04,-22.880789,-43.358433,53117.7,-22.951254,-43.34832,182.8
10-03-2014,00:43:04,-22.880789,-43.358433,87190.7,-22.951254,-43.34832,182.8
10-03-2014,00:43:09,-22.880789,-43.358433,87190.7,-22.951254,-43.34832,182.8
10-03-2014,00:44:04,-22.880789,-43.358433,87190.7,-22.951254,-43.34832,182.8
10-03-2014,00:44:09,-22.880789,-43.358433,98697.4,-22.951254,-43.34832,182.8
10-03-2014,00:45:04,-22.880789,-43.358433,98697.4,-22.951254,-43.34832,182.8
10-03-2014,00:45:09,-22.880789,-43.358433,98697.4,-22.951254,-43.34832,182.8
10-03-2014,00:46:04,-22.880789,-43.358433,98697.4,-22.951254,-43.34832,182.8
10-03-2014,00:46:09,-22.880789,-43.358433,98697.4,-22.951254,-43.34832,182.8
10-03-2014,00:47:04,-22.880789,-43.358433,98697.4,-22.951254,-43.34832,182.8
10-03-2014,00:47:09,-22.880789,-43.358433,98697.4,-22.951254,-43.34832,182.8
10-03-2014,00:48:04,-22.880789,-43.358433,98697.4,-22.951254,-43.34832,182.8
10-03-2014,00:48:09,-22.880789,-43.358433,98697.4,-22.951254,-43.34832,182.8
10-03-2014,00:49:04,-22.880789,-43.358433,98697.4,-22.951254,-43.34832,163.8
10-03-2014,00:49:09,-22.880789,-43.358433,98697.4,-22.951254,-43.34832,163.8
10-03-2014,00:50:04,-22.880789,-43.358433,126687.0,-22.951254,-43.34832,163.8
10-03-2014,00:50:10,-22.880789,-43.358433,126687.0,-22.951254,-43.34832,163.8
10-03-2014,00:51:04,-22.880789,-43.358433,126687.0,-22.951254,-43.34832,163.8
10-03-2014,00:51:10,-22.880789,-43.358433,126687.0,-22.951254,-43.34832,163.8
10-03-2014,00:51:34,-22.880789,-43.358433,126687.0,-22.951254,-43.34832,160.7
10-03-2014,00:52:10,-22.880789,-43.358433,156656.6,-22.951254,-43.34832,197.3
10-03-2014,00:53:04,-22.880789,-43.358433,156656.6,-22.951254,-43.34832,197.3
10-03-2014,00:53:10,-22.880789,-43.358433,156656.6,-22.951254,-43.34832,197.3
10-03-2014,00:54:04,-22.880789,-43.358433,156656.6,-22.951254,-43.34832,197.3
10-03-2014,00:54:10,-22.880789,-43.358433,156656.6,-22.951254,-43.34832,197.3
10-03-2014,00:55:04,-22.880789,-43.358433,156656.6,-22.951254,-43.34832,167.5
10-03-2014,00:55:10,-22.880789,-43.358433,156656.6,-22.951254,-43.34832,167.5
10-03-2014,00:56:10,-22.880789,-43.358433,184982.3,-22.951254,-43.34832,167.5
10-03-2014,00:56:04,-22.880789,-43.358433,184982.3,-22.951254,-43.34832,167.5
10-03-2014,00:57:04,-22.880789,-43.358433,192898.8,-22.951254,-43.34832,163.3
10-03-2014,00:57:10,-22.880789,-43.358433,192898.8,-22.951254,-43.34832,163.3
10-03-2014,00:58:04,-22.880789,-43.358433,192898.8,-22.951254,-43.34832,163.3
10-03-2014,00:58:10,-22.880789,-43.358433,192898.8,-22.951254,-43.34832,163.3
10-03-2014,00:59:04,-22.880789,-43.358433,192898.8,-22.951254,-43.34832,163.3
10-03-2014,00:59:10,-22.880789,-43.358433,192898.8,-22.951254,-43.34832,163.3
10-03-2014,01:00:04,-22.880789,-43.358433,192898.8,-22.951254,-43.34832,163.3
10-03-2014,01:00:00,-22.880789,-43.358433,192898.8,-22.951254,-43.34832,163.3
10-03-2014,01:01:04,-22.880789,-43.358433,192898.8,-22.951254,-43.34832,163.3
10-03-2014,01:01:10,-22.880789,-43.358433,192898.8,-22.951254,-43.34832,163.3
10-03-2014,01:02:04,-22.880789,-43.358433,192898.8,-22.951254,-43.34832,163.3
10-03-2014,01:02:10,-22.880789,-43.358433,192898.8,-22.951254,-43.34832,163.3
10-03-2014,01:03:04,-22.880789,-43.358433,202610.9,-22.951254,-43.34832,163.3
10-03-2014,01:03:10,-22.880789,-43.358433,202610.9,-22.951254,-43.34832,163.3
10-03-2014,01:04:04,-22.880789,-43.358433,202610.9,-22.951254,-43.34832,163.3
10-03-2014,01:04:10,-22.880789,-43.358433,202610.9,-22.951254,-43.34832,163.3
10-03-2014,01:05:04,-22.880789,-43.358433,202610.9,-22.951254,-43.34832,163.3
10-03-2014,01:05:10,-22.880789,-43.358433,205467.9,-22.951254,-43.34832,147.5
10-03-2014,01:07:04,-22.880789,-43.358433,205467.9,-22.951254,-43.34832,147.5
10-03-2014,01:07:10,-22.880789,-43.358433,200067.5,-22.951254,-43.34832,147.5
10-03-2014,01:08:04,-22.880789,-43.358433,200067.5,-22.951254,-43.34832,147.5
10-03-2014,01:08:10,-22.880789,-43.358433,200067.5,-22.951254,-43.34832,147.5
10-03-2014,01:09:04,-22.880789,-43.358433,200067.5,-22.951254,-43.34832,147.5
10-03-2014,01:09:09,-22.880789,-43.358433,200067.5,-22.951254,-43.34832,147.5
10-03-2014,01:10:04,-22.880789,-43.358433,210008.9,-22.951254,-43.34832,147.5
10-03-2014,01:10:09,-22.880789,-43.358433,210008.9,-22.951254,-43.34832,147.5
10-03-2014,01:11:04,-22.880789,-43.358433,210008.9,-22.951254,-43.34832,147.5
10-03-2014,01:11:09,-22.880789,-43.358433,210008.9,-22.951254,-43.34832,147.5
10-03-2014,01:12:04,-22.880789,-43.358433,179792.7,-22.951254,-43.34832,147.5
10-03-2014,01:12:09,-22.880789,-43.358433,179792.7,-22.951254,-43.34832,147.5
10-03-2014,01:12:54,-22.880789,-43.358433,179792.7,-22.951254,-43.34832,147.5
10-03-2014,01:13:09,-22.880789,-43.358433,179792.7,-22.951254,-43.34832,147.5
10-03-2014,01:14:04,-22.880789,-43.358433,172978.6,-22.951254,-43.34832,161.5
10-03-2014,01:14:09,-22.880789,-43.358433,172978.6,-22.951254,-43.34832,161.5
10-03-2014,01:15:04,-22.880789,-43.358433,172978.6,-22.951254,-43.34832,161.5
10-03-2014,01:15:09,-22.880789,-43.358433,172978.6,-22.951254,-43.34832,161.5
10-03-2014,01:16:04,-22.880789,-43.358433,172978.6,-22.951254,-43.34832,161.5
10-03-2014,01:16:08,-22.880789,-43.358433,172978.6,-22.951254,-43.34832,157.3
10-03-2014,01:17:04,-22.880789,-43.358433,172978.6,-22.951254,-43.34832,157.3
10-03-2014,01:17:09,-22.880789,-43.358433,172978.6,-22.951254,-43.34832,157.3
10-03-2014,01:18:04,-22.880789,-43.358433,159861.0,-22.951254,-43.34832,157.3
10-03-2014,01:18:09,-22.880789,-43.358433,159861.0,-22.951254,-43.34832,157.3
10-03-2014,01:19:04,-22.880789,-43.358433,142992.8,-22.951254,-43.34832,157.3
10-03-2014,01:19:09,-22.880789,-43.358433,118995.7,-22.951254,-43.34832,157.3
10-03-2014,01:20:04,-22.880789,-43.358433,118995.7,-22.951254,-43.34832,68.4
10-03-2014,01:20:10,-22.880789,-43.358433,118995.7,-22.951254,-43.34832,68.4
10-03-2014,01:21:04,-22.880789,-43.358433,118995.7,-22.951254,-43.34832,68.4
10-03-2014,01:21:10,-22.880789,-43.358433,118995.7,-22.951254,-43.34832,68.4
10-03-2014,01:24:04,-22.880789,-43.358433,112968.0,-22.951254,-43.34832,22.8
10-03-2014,01:24:10,-22.880789,-43.358433,112968.0,-22.951254,-43.34832,22.8
10-03-2014,01:25:04,-22.880789,-43.358433,112968.0,-22.951254,-43.34832,22.8
10-03-2014,01:26:04,-22.880789,-43.358433,112968.0,-22.951254,-43.34832,22.8
10-03-2014,01:25:10,-22.880789,-43.358433,112968.0,-22.951254,-43.34832,22.8
10-03-2014,01:26:10,-22.880789,-43.358433,112968.0,-22.951254,-43.34832,22.8
10-03-2014,01:27:04,-22.880789,-43.358433,88813.0,-22.951254,-43.34832,22.8
10-03-2014,01:27:10,-22.880789,-43.358433,88813.0,-22.951254,-43.34832,41.2
10-03-2014,01:28:04,-22.880789,-43.358433,88813.0,-22.951254,-43.34832,41.2
10-03-2014,01:28:10,-22.880789,-43.358433,103822.4,-22.951254,-43.34832,0.0
10-03-2014,01:29:04,-22.880789,-43.358433,103822.4,-22.951254,-43.34832,123.6
10-03-2014,01:29:10,-22.880789,-43.358433,103822.4,-22.951254,-43.34832,123.6
10-03-2014,01:30:04,-22.880789,-43.358433,103822.4,-22.951254,-43.34832,123.6
10-03-2014,01:30:10,-22.880789,-43.358433,103822.4,-22.951254,-43.34832,123.6
10-03-2014,01:31:04,-22.880789,-43.358433,103822.4,-22.951254,-43.34832,173.8
10-03-2014,01:31:10,-22.880789,-43.358433,103822.4,-22.951254,-43.34832,173.8
10-03-2014,01:32:04,-22.880789,-43.358433,103822.4,-22.951254,-43.34832,173.8
10-03-2014,01:32:10,-22.880789,-43.358433,91378.4,-22.951254,-43.34832,173.8
10-03-2014,01:33:04,-22.880789,-43.358433,91378.4,-22.951254,-43.34832,173.8
10-03-2014,01:33:10,-22.880789,-43.358433,99618.0,-22.951254,-43.34832,201.4
10-03-2014,01:34:04,-22.880789,-43.358433,99618.0,-22.951254,-43.34832,201.4
10-03-2014,01:34:10,-22.880789,-43.358433,99618.0,-22.951254,-43.34832,201.4
10-03-2014,01:35:04,-22.880789,-43.358433,99618.0,-22.951254,-43.34832,201.4
10-03-2014,01:35:10,-22.880789,-43.358433,99618.0,-22.951254,-43.34832,201.4
10-03-2014,01:36:04,-22.880789,-43.358433,99618.0,-22.951254,-43.34832,201.4
10-03-2014,01:36:10,-22.880789,-43.358433,99618.0,-22.951254,-43.34832,201.4
10-03-2014,01:37:04,-22.880789,-43.358433,99618.0,-22.951254,-43.34832,201.4
10-03-2014,01:37:10,-22.880789,-43.358433,94549.6,-22.951254,-43.34832,251.8
10-03-2014,01:38:04,-22.880789,-43.358433,94549.6,-22.951254,-43.34832,251.8
10-03-2014,01:39:04,-22.880789,-43.358433,94549.6,-22.951254,-43.34832,251.8
10-03-2014,01:39:10,-22.880789,-43.358433,98831.6,-22.951254,-43.34832,307.4
10-03-2014,01:40:04,-22.880789,-43.358433,98831.6,-22.951254,-43.34832,307.4
10-03-2014,01:40:10,-22.880789,-43.358433,98831.6,-22.951254,-43.34832,307.4
10-03-2014,01:41:04,-22.880789,-43.358433,98831.6,-22.951254,-43.34832,307.4
10-03-2014,01:41:09,-22.880789,-43.358433,98831.6,-22.951254,-43.34832,307.4
10-03-2014,01:42:10,-22.880789,-43.358433,102004.8,-22.951254,-43.34832,362.6
10-03-2014,01:43:04,-22.880789,-43.358433,102004.8,-22.951254,-43.34832,362.6
10-03-2014,01:42:04,-22.880789,-43.358433,102004.8,-22.951254,-43.34832,362.6
10-03-2014,01:43:10,-22.880789,-43.358433,102004.8,-22.951254,-43.34832,362.6
10-03-2014,01:44:04,-22.880789,-43.358433,99583.0,-22.951254,-43.34832,362.6
10-03-2014,01:44:10,-22.880789,-43.358433,99583.0,-22.951254,-43.34832,362.6
10-03-2014,01:45:03,-22.880789,-43.358433,89144.4,-22.951254,-43.34832,476.8
10-03-2014,01:45:10,-22.880789,-43.358433,89144.4,-22.951254,-43.34832,476.8
10-03-2014,01:46:03,-22.880789,-43.358433,89144.4,-22.951254,-43.34832,476.8
10-03-2014,01:46:10,-22.880789,-43.358433,89144.4,-22.951254,-43.34832,476.8
10-03-2014,01:47:03,-22.880789,-43.358433,89144.4,-22.951254,-43.34832,476.8
10-03-2014,01:47:10,-22.880789,-43.358433,79879.4,-22.951254,-43.34832,476.8
10-03-2014,01:48:03,-22.880789,-43.358433,79879.4,-22.951254,-43.34832,476.8
10-03-2014,01:48:10,-22.880789,-43.358433,74953.2,-22.951254,-43.34832,494.4
10-03-2014,01:49:03,-22.880789,-43.358433,74953.2,-22.951254,-43.34832,494.4
10-03-2014,01:49:10,-22.880789,-43.358433,74953.2,-22.951254,-43.34832,494.4
10-03-2014,01:50:03,-22.880789,-43.358433,74953.2,-22.951254,-43.34832,494.4
10-03-2014,01:50:10,-22.880789,-43.358433,74953.2,-22.951254,-43.34832,535.8
10-03-2014,01:51:03,-22.880789,-43.358433,74953.2,-22.951254,-43.34832,535.8
10-03-2014,01:51:10,-22.880789,-43.358433,74953.2,-22.951254,-43.34832,535.8
10-03-2014,01:52:03,-22.880789,-43.358433,74953.2,-22.951254,-43.34832,535.8
10-03-2014,01:52:10,-22.880789,-43.358433,82990.8,-22.951254,-43.34832,535.8
10-03-2014,01:53:10,-22.880789,-43.358433,82990.8,-22.951254,-43.34832,535.8
10-03-2014,01:53:03,-22.880789,-43.358433,82990.8,-22.951254,-43.34832,535.8
10-03-2014,01:54:03,-22.880789,-43.358433,82990.8,-22.951254,-43.34832,545.0
10-03-2014,01:54:10,-22.880789,-43.358433,82990.8,-22.951254,-43.34832,545.0
10-03-2014,01:55:03,-22.880789,-43.358433,107452.4,-22.951254,-43.34832,572.6
10-03-2014,01:55:10,-22.880789,-43.358433,107452.4,-22.951254,-43.34832,572.6
10-03-2014,01:55:33,-22.880789,-43.358433,93116.8,-22.951254,-43.34832,572.6
10-03-2014,01:56:09,-22.880789,-43.358433,93116.8,-22.951254,-43.34832,572.6
10-03-2014,01:57:03,-22.880789,-43.358433,93116.8,-22.951254,-43.34832,572.6
10-03-2014,01:57:10,-22.880789,-43.358433,93116.8,-22.951254,-43.34832,572.6
10-03-2014,01:58:03,-22.880789,-43.358433,93116.8,-22.951254,-43.34832,572.6
10-03-2014,01:58:10,-22.880789,-43.358433,93116.8,-22.951254,-43.34832,572.6
10-03-2014,01:59:03,-22.880789,-43.358433,93116.8,-22.951254,-43.34832,572.6
10-03-2014,01:59:10,-22.880789,-43.358433,119220.0,-22.951254,-43.34832,526.6
10-03-2014,02:00:03,-22.880789,-43.358433,144072.0,-22.951254,-43.34832,526.6
10-03-2014,02:00:10,-22.880789,-43.358433,144072.0,-22.951254,-43.34832,526.6
10-03-2014,02:01:09,-22.880789,-43.358433,144072.0,-22.951254,-43.34832,526.6
10-03-2014,02:01:03,-22.880789,-43.358433,144072.0,-22.951254,-43.34832,526.6
10-03-2014,02:02:03,-22.880789,-43.358433,144072.0,-22.951254,-43.34832,526.6
10-03-2014,02:02:09,-22.880789,-43.358433,148517.2,-22.951254,-43.34832,427.6
10-03-2014,02:03:03,-22.880789,-43.358433,148517.2,-22.951254,-43.34832,427.6
10-03-2014,02:03:09,-22.880789,-43.358433,148517.2,-22.951254,-43.34832,427.6
10-03-2014,02:04:03,-22.880789,-43.358433,148517.2,-22.951254,-43.34832,427.6
10-03-2014,02:04:09,-22.880789,-43.358433,154397.6,-22.951254,-43.34832,439.6
10-03-2014,02:05:03,-22.880789,-43.358433,154397.6,-22.951254,-43.34832,439.6
10-03-2014,02:05:09,-22.880789,-43.358433,154397.6,-22.951254,-43.34832,439.6
10-03-2014,02:06:03,-22.880789,-43.358433,154397.6,-22.951254,-43.34832,439.6
10-03-2014,02:06:09,-22.880789,-43.358433,154397.6,-22.951254,-43.34832,439.6
10-03-2014,02:08:02,-22.880789,-43.358433,154397.6,-22.951254,-43.34832,439.6
10-03-2014,02:08:10,-22.880789,-43.358433,154397.6,-22.951254,-43.34832,439.6
10-03-2014,02:09:02,-22.880789,-43.358433,154397.6,-22.951254,-43.34832,439.6
10-03-2014,02:09:10,-22.880789,-43.358433,154397.6,-22.951254,-43.34832,439.6
10-03-2014,02:10:09,-22.880789,-43.358433,154397.6,-22.951254,-43.34832,439.6
10-03-2014,02:10:12,-22.880789,-43.358433,154397.6,-22.951254,-43.34832,439.6
10-03-2014,02:11:09,-22.880789,-43.358433,154397.6,-22.951254,-43.34832,384.8
10-03-2014,02:11:12,-22.880789,-43.358433,159219.0,-22.951254,-43.34832,384.8
10-03-2014,02:12:09,-22.880789,-43.358433,159219.0,-22.951254,-43.34832,384.8
10-03-2014,02:12:12,-22.880789,-43.358433,165811.8,-22.951254,-43.34832,384.8
10-03-2014,02:13:09,-22.880789,-43.358433,165811.8,-22.951254,-43.34832,384.8
10-03-2014,02:13:12,-22.880789,-43.358433,165811.8,-22.951254,-43.34832,384.8
10-03-2014,02:14:09,-22.880789,-43.358433,165811.8,-22.951254,-43.34832,384.8
10-03-2014,02:14:12,-22.880789,-43.358433,165811.8,-22.951254,-43.34832,384.8
10-03-2014,02:15:10,-22.880789,-43.358433,165811.8,-22.951254,-43.34832,384.8
10-03-2014,02:15:12,-22.880789,-43.358433,165811.8,-22.951254,-43.34832,384.8
10-03-2014,02:16:09,-22.880789,-43.358433,165811.8,-22.951254,-43.34832,302.4
10-03-2014,02:16:12,-22.880789,-43.358433,163467.0,-22.951254,-43.34832,238.0
10-03-2014,02:17:09,-22.880789,-43.358433,163467.0,-22.951254,-43.34832,302.4
10-03-2014,02:17:12,-22.880789,-43.358433,163467.0,-22.951254,-43.34832,238.0
10-03-2014,02:18:09,-22.880789,-43.358433,163467.0,-22.951254,-43.34832,238.0
10-03-2014,02:18:12,-22.880789,-43.358433,163467.0,-22.951254,-43.34832,238.0
10-03-2014,02:19:09,-22.880789,-43.358433,163467.0,-22.951254,-43.34832,238.0
10-03-2014,02:19:12,-22.880789,-43.358433,163467.0,-22.951254,-43.34832,238.0
10-03-2014,02:19:39,-22.880789,-43.358433,163467.0,-22.951254,-43.34832,238.0
10-03-2014,02:20:12,-22.880789,-43.358433,183735.2,-22.951254,-43.34832,505.7
10-03-2014,02:21:09,-22.880789,-43.358433,183735.2,-22.951254,-43.34832,505.7
10-03-2014,02:21:12,-22.880789,-43.358433,154201.1,-22.951254,-43.34832,505.7
10-03-2014,02:22:11,-22.880789,-43.358433,154201.1,-22.951254,-43.34832,4791.5
10-03-2014,02:22:59,-22.880789,-43.358433,154201.1,-22.951254,-43.34832,4791.5
10-03-2014,02:23:01,-22.880789,-43.358433,154201.1,-22.951254,-43.34832,4791.5
10-03-2014,02:24:01,-22.880789,-43.358433,128313.9,-22.951254,-43.34832,12115.5
10-03-2014,02:25:01,-22.880789,-43.358433,108209.3,-22.951254,-43.34832,12115.5
10-03-2014,02:25:09,-22.880789,-43.358433,108209.3,-22.951254,-43.34832,12115.5
10-03-2014,02:26:01,-22.880789,-43.358433,108209.3,-22.951254,-43.34832,12115.5
10-03-2014,02:26:09,-22.880789,-43.358433,108209.3,-22.951254,-43.34832,12115.5
10-03-2014,02:27:01,-22.880789,-43.358433,108209.3,-22.951254,-43.34832,12115.5
10-03-2014,02:27:09,-22.880789,-43.358433,108209.3,-22.951254,-43.34832,12131.7
10-03-2014,02:27:51,-22.880789,-43.358433,108209.3,-22.951254,-43.34832,12131.7
10-03-2014,02:28:09,-22.880789,-43.358433,102512.9,-22.951254,-43.34832,14052.3
10-03-2014,02:29:09,-22.880789,-43.358433,102512.9,-22.951254,-43.34832,14052.3
10-03-2014,02:29:11,-22.880789,-43.358433,102512.9,-22.951254,-43.34832,14052.3
10-03-2014,02:30:11,-22.880789,-43.358433,102512.9,-22.951254,-43.34832,14052.3
10-03-2014,02:30:09,-22.880789,-43.358433,102512.9,-22.951254,-43.34832,14052.3
10-03-2014,02:31:09,-22.880789,-43.358433,91289.7,-22.951254,-43.34832,14052.3
10-03-2014,02:31:11,-22.880789,-43.358433,91289.7,-22.951254,-43.34832,22071.1
10-03-2014,02:32:09,-22.880789,-43.358433,61495.3,-22.951254,-43.34832,35197.4
10-03-2014,02:32:11,-22.880789,-43.358433,14144.3,-22.951254,-43.34832,39209.2
10-03-2014,02:33:01,-22.880789,-43.358433,14144.3,-22.951254,-43.34832,39209.2
10-03-2014,02:33:09,-22.880789,-43.358433,10670.0,-22.951254,-43.34832,61293.7
10-03-2014,02:34:09,-22.880789,-43.358433,10670.0,-22.951254,-43.34832,61293.7
10-03-2014,02:34:11,-22.880789,-43.358433,10670.0,-22.951254,-43.34832,61293.7
10-03-2014,02:35:09,-22.880789,-43.358433,10670.0,-22.951254,-43.34832,61293.7
10-03-2014,02:35:11,-22.880789,-43.358433,10670.0,-22.951254,-43.34832,61293.7
10-03-2014,02:36:09,-22.880789,-43.358433,10670.0,-22.951254,-43.34832,61293.7
10-03-2014,02:36:11,-22.880789,-43.358433,10670.0,-22.951254,-43.34832,61293.7
10-03-2014,02:37:09,-22.880789,-43.358433,10670.0,-22.951254,-43.34832,61293.7
